time,"[EPS] Mode ()","[EPS] Steering wheel angle (°)","[EPS] System voltage #1 (V)","[EPS] System voltage #2 (V)","[EPS] Vehicle speed (km/h)","Absolute load value (%)","Altitude (GPS) (m)","Average speed (km/h)","Average speed (GPS) (km/h)","Barometric pressure (psi)","Control module voltage (V)","Distance travelled (km)","Distance travelled (total) (km)","Engine coolant temperature (℃)","Engine RPM (rpm)","Intake air temperature (℃)","OBD Module Voltage (V)","Speed (GPS) (km/h)","Throttle position (%)","Vehicle acceleration (m/s²)","Vehicle speed (km/h)",Latitude,Longtitude,
11:25:27.725,,,,,,45.8823529411765,,,,,,,,,,,,,,,,-0.312846782617271,-78.4571946412325,
11:25:27.816,,,,,,,,,,,,,,,,,13.4,,,,,-0.312846782617271,-78.4571946412325,
11:25:27.855,0,53.4,12.8,12.7,24,,,,,,,,,,,,,,,,,-0.312846782617271,-78.4571946412325,
11:25:27.965,,,,,,,,14.9224824885605,,10.732792612518,14.274,0.604497386583333,2.74637647394444,,1818,38,,,24.3137254901961,1.70290812773187,25,-0.312846782617271,-78.4571946412325,
11:25:28.014,,,,,,43.921568627451,,,,,,,,,,,,,,,,-0.312846782617271,-78.4571946412325,
11:25:28.123,,,,,,,,,,,,,,,,,13.4,,,,,-0.312846782617271,-78.4571946412325,
11:25:28.138,0,65.4,12.8,12.7,25,,,,,,,,,,,,,,,,,-0.312846782617271,-78.4571946412325,
11:25:28.225,,,,,,,,,,,,,,90,,,,,,,,-0.312846782617271,-78.4571946412325,
11:25:28.231,,,,,,,,,24.9486526793455,,,,,,,,,20.8079990386963,,,,-0.31283110845834,-78.4571516420692,
11:25:28.232,,,,,,,2497,,24.9486050083412,,,,,,,,,20.8079990386963,,,,-0.31283110845834,-78.4571516420692,
11:25:28.234,,,,,,,2497,,24.9484883338005,,,,,,,,,20.8079990386963,,,,-0.31283110845834,-78.4571516420692,
11:25:28.298,,,,,,,,14.9477474677028,,10.732792612518,14.274,0.606905062416667,2.74878414977778,,1898,38,,,24.7058823529412,1.49758557542004,26,-0.31283110845834,-78.4571516420692,
11:25:28.354,,,,,,43.921568627451,,,,,,,,,,,,,,,,-0.31283110845834,-78.4571516420692,
11:25:28.498,,,,,,,,,,,,,,,,,13.5,,,,,-0.31283110845834,-78.4571516420692,
11:25:28.514,0,74.9,12.8,12.7,27,,,,,,,,,,,,,,,,,-0.31283110845834,-78.4571516420692,
11:25:28.613,,,,,,,,14.9737196072066,,10.732792612518,14.274,0.609272617416667,2.75115170477778,,2015,38,,,23.5294117647059,1.30047988227848,27,-0.31283110845834,-78.4571516420692,
11:25:28.660,,,,,,40,,,,,,,,,,,,,,,,-0.31283110845834,-78.4571516420692,
11:25:28.788,,,,,,,,,,,,,,,,,13.4,,,,,-0.31283110845834,-78.4571516420692,
11:25:28.825,0,86.5,12.7,12.7,28,,,,,,,,,,,,,,,,,-0.31283110845834,-78.4571516420692,
11:25:28.900,,,,,,,,,,,,,,90,,,,,,,,-0.31283110845834,-78.4571516420692,
11:25:28.971,,,,,,,,15.0054306295328,,10.732792612518,14.274,0.612053046194444,2.75393213355555,,2086,38,,,23.921568627451,1.07332011105995,28,-0.31283110845834,-78.4571516420692,
11:25:29.031,,,,,,38.8235294117647,,,,,,,,,,,,,,,,-0.31283110845834,-78.4571516420692,
11:25:29.160,,,,,,,,,,,,,,,,,13.4,,,,,-0.31283110845834,-78.4571516420692,
11:25:29.164,0,92.1,12.8,12.7,29,,,,,,,,,,,,,,,,,-0.31283110845834,-78.4571516420692,
11:25:29.213,,,,,,,2497,,24.9401407509932,,,,,,,,,24.1560001373291,,,,-0.31283110845834,-78.4571516420692,
11:25:29.221,,,,,,,2497,,24.9400794267112,,,,,,,,,24.1560001373291,,,,-0.312804537825286,-78.4570990875363,
11:25:29.264,,,,,,,,15.0331625745609,,10.732792612518,14.274,0.614401612,2.75628069936111,,2176,38,,,25.0980392156863,0.855354345420756,29,-0.312804537825286,-78.4570990875363,
11:25:29.311,,,,,,41.5686274509804,,,,,,,,,,,,,,,,-0.312804537825286,-78.4570990875363,
11:25:29.422,,,,,,,,,,,,,,,,,13.4,,,,,-0.312804537825286,-78.4570990875363,
11:25:29.446,0,89.9,12.8,12.7,30,,,,,,,,,,,,,,,,,-0.312804537825286,-78.4570990875363,
11:25:29.550,,,,,,,,,,,,,,90,,,,,,,,-0.312804537825286,-78.4570990875363,
11:25:29.641,,,,,,,,15.071510189471,,10.732792612518,14.274,0.617551157833333,2.75943024519444,,2256,38,,,27.4509803921569,0.827326344262389,30,-0.312804537825286,-78.4570990875363,
11:25:29.697,,,,,,45.4901960784314,,,,,,,,,,,,,,,,-0.312804537825286,-78.4570990875363,
11:25:29.793,,,,,,,,,,,,,,,,,13.4,,,,,-0.312804537825286,-78.4570990875363,
11:25:29.847,0,88.7,12.8,12.7,31,,,,,,,,,,,,,,,,,-0.312804537825286,-78.4570990875363,
11:25:29.956,,,,,,,,15.1053924705748,,10.732792612518,14.274,0.6202588735,2.76213796086111,,2265,38,,,26.6666666666667,0.827609441603551,31,-0.312804537825286,-78.4570990875363,
11:25:30.016,,,,,,46.6666666666667,,,,,,,,,,,,,,,,-0.312804537825286,-78.4570990875363,
11:25:30.141,0,81.3,12.8,12.7,31,,,,,,,,,,,,,,,,,-0.312804537825286,-78.4570990875363,
11:25:30.154,,,,,,,,,,,,,,,,,13.3,,,,,-0.312804537825286,-78.4570990875363,
11:25:30.209,,,,,,,,,,,,,,90,,,,,,,,-0.312804537825286,-78.4570990875363,
11:25:30.210,,,,,,,,,25.0213164299515,,,,,,,,,32.6519989013672,,,,-0.312751438468695,-78.4570446051657,
11:25:30.211,,,,,,,2496,,25.0213530554137,,,,,,,,,32.6519989013672,,,,-0.312751438468695,-78.4570446051657,
11:25:30.213,,,,,,,2496,,25.0215283005422,,,,,,,,,32.6519989013672,,,,-0.312751438468695,-78.4570446051657,
11:25:30.277,,,,,,,,15.1397621801061,,10.732792612518,14.274,0.623018029361111,2.76489711672222,,2347,38,,,27.4509803921569,0.638320292322097,31,-0.312751438468695,-78.4570446051657,
11:25:30.333,,,,,,46.6666666666667,,,,,,,,,,,,,,,,-0.312751438468695,-78.4570446051657,
11:25:30.470,0,62.6,12.8,12.7,32,,,,,,,,,,,,,,,,,-0.312751438468695,-78.4570446051657,
11:25:30.471,,,,,,,,,,,,,,,,,13.5,,,,,-0.312751438468695,-78.4570446051657,
11:25:30.571,,,,,,,,15.1734153183112,,10.732792612518,14.274,0.625651136916667,2.76753022427778,,2426,38,,,27.4509803921569,0.63736710481576,32,-0.312751438468695,-78.4570446051657,
11:25:30.618,,,,,,46.2745098039216,,,,,,,,,,,,,,,,-0.312751438468695,-78.4570446051657,
11:25:30.744,,,,,,,,,,,,,,,,,13.4,,,,,-0.312751438468695,-78.4570446051657,
11:25:30.755,0,43.5,12.8,12.7,33,,,,,,,,,,,,,,,,,-0.312751438468695,-78.4570446051657,
11:25:30.831,,,,,,,,,,,,,,90,,,,,,,,-0.312751438468695,-78.4570446051657,
11:25:30.922,,,,,,,,15.2153648807228,,10.732792612518,14.274,0.628860731583333,2.77073981894444,,2499,38,,,25.8823529411765,0.650613227690401,33,-0.312751438468695,-78.4570446051657,
11:25:30.985,,,,,,40.7843137254902,,,,,,,,,,,,,,,,-0.312751438468695,-78.4570446051657,
11:25:31.133,,,,,,,,,,,,,,,,,13.4,,,,,-0.312751438468695,-78.4570446051657,
11:25:31.153,0,15.3,12.8,12.7,34,,,,,,,,,,,,,,,,,-0.312751438468695,-78.4570446051657,
11:25:31.190,,,,,,,2496,,25.1300105797409,,,,,,,,,35.5680004119873,,,,-0.312672271393239,-78.4569997619838,
11:25:31.192,,,,,,,2496,,25.1302887230998,,,,,,,,,35.5680004119873,,,,-0.312672271393239,-78.4569997619838,
11:25:31.285,,,,,,,,15.2585448265021,,10.732792612518,14.274,0.632180220833333,2.77405930819444,,2303,38,,,17.6470588235294,0.418119254769662,33,-0.312672271393239,-78.4569997619838,
11:25:31.356,,,,,,21.5686274509804,,,,,,,,,,,,,,,,-0.312672271393239,-78.4569997619838,
11:25:31.504,,,,,,,,,,,,,,,,,13.4,,,,,-0.312672271393239,-78.4569997619838,
11:25:31.515,0,12.3,12.8,12.7,33,,,,,,,,,,,,,,,,,-0.312672271393239,-78.4569997619838,
11:25:31.619,,,,,,,,,,,,,,90,,,,,,,,-0.312672271393239,-78.4569997619838,
11:25:31.679,,,,,,,,15.3053246076865,,10.732792612518,14.274,0.63579481625,2.77767390361111,,1971,38,,,16.4705882352941,0.396197932499727,33,-0.312672271393239,-78.4569997619838,
11:25:31.734,,,,,,16.8627450980392,,,,,,,,,,,,,,,,-0.312672271393239,-78.4569997619838,
11:25:31.852,,,,,,,,,,,,,,,,,13.4,,,,,-0.312672271393239,-78.4569997619838,
11:25:31.865,0,13.5,12.8,12.7,34,,,,,,,,,,,,,,,,,-0.312672271393239,-78.4569997619838,
11:25:31.978,,,,,,,,15.3427020132909,,10.732792612518,14.172,0.638624356694445,2.78050344405555,,1727,38,,,27.843137254902,0.394934310299714,34,-0.312672271393239,-78.4569997619838,
11:25:32.034,,,,,,51.3725490196078,,,,,,,,,,,,,,,,-0.312672271393239,-78.4569997619838,
11:25:32.134,,,,,,,,,,,,,,,,,13.4,,,,,-0.312672271393239,-78.4569997619838,
11:25:32.199,0,14.1,12.8,12.8,34,,,,,,,,,,,,,,,,,-0.312672271393239,-78.4569997619838,
11:25:32.247,,,,,,,2495,,25.2437797505338,,,,,,,,,35.4599979400635,,,,-0.312584470957518,-78.4569609537721,
11:25:32.249,,,,,,,,,25.2440291930799,,,,,,,,,35.4599979400635,,,,-0.312584470957518,-78.4569609537721,
11:25:32.250,,,,,,,2495,,,,,,,,,,,,,,,-0.312584470957518,-78.4569609537721,
11:25:32.252,,,,,,,2495,,25.2443011822463,,,,,,,,,35.4599979400635,,,,-0.312584470957518,-78.4569609537721,
11:25:32.315,,,,,,,,,,,,,,90,,,,,,,,-0.312584470957518,-78.4569609537721,
11:25:32.391,,,,,,,,15.3967114097433,,10.732792612518,14.274,0.642638151833333,2.78451723919444,,1738,38,,,33.7254901960784,0.378111883487818,35,-0.312584470957518,-78.4569609537721,
11:25:32.452,,,,,,52.5490196078431,,,,,,,,,,,,,,,,-0.312584470957518,-78.4569609537721,
11:25:32.545,,,,,,,,,,,,,,,,,13.4,,,,,-0.312584470957518,-78.4569609537721,
11:25:32.655,0,10.9,12.8,12.7,36,,,,,,,,,,,,,,,,,-0.312584470957518,-78.4569609537721,
11:25:32.782,,,,,,,,15.4502448903769,,10.732792612518,14.274,0.646552542833333,2.78843163019444,,1782,38,,,23.921568627451,0.556358232122313,36,-0.312584470957518,-78.4569609537721,
11:25:32.845,,,,,,43.921568627451,,,,,,,,,,,,,,,,-0.312584470957518,-78.4569609537721,
11:25:32.942,,,,,,,,,,,,,,,,,13.3,,,,,-0.312584470957518,-78.4569609537721,
11:25:32.991,0,5.9,12.8,12.7,37,,,,,,,,,,,,,,,,,-0.312584470957518,-78.4569609537721,
11:25:33.077,,,,,,,,,,,,,,90,,,,,,,,-0.312584470957518,-78.4569609537721,
11:25:33.137,,,,,,,,15.4984457764359,,10.732792612518,14.274,0.650094449833333,2.79197353719444,,1809,38,,,17.2549019607843,0.571446844665959,36,-0.312584470957518,-78.4569609537721,
11:25:34.074,,,,,,30.1960784313725,,,,,,,,,,,,,,,,-0.312584470957518,-78.4569609537721,
11:25:34.139,,,,,,,2494,,25.455129544931,,,,,,,,,36.1800006866455,,,,-0.312584470957518,-78.4569609537721,
11:25:34.144,,,,,,,2494,,25.4556292210993,,,,,,,,,36.1800006866455,,,,-0.312498891726136,-78.4569254983217,
11:25:34.201,0,5.9,12.8,12.7,36,,,,,,,,,,,,,,,,,-0.312498891726136,-78.4569254983217,
11:25:34.203,,,,,,,,,,,,,,,,,13.4,,,,,-0.312498891726136,-78.4569254983217,
11:25:34.255,,,,,,,2494,,25.4702379358045,,,,,,,,,38.3039978027344,,,,-0.312498891726136,-78.4569254983217,
11:25:34.258,,,,,,,,,25.470689033152,,,,,,,,,38.3039978027344,,,,-0.312498891726136,-78.4569254983217,
11:25:34.259,,,,,,,2494,,,,,,,,,,,,,,,-0.312498891726136,-78.4569254983217,
11:25:34.311,,,,,,,,15.6489848486581,,10.732792612518,14.274,0.661515497194445,2.80339458455556,,1766,38,,,14.5098039215686,,35,-0.312498891726136,-78.4569254983217,
11:25:34.365,,,,,,9.80392156862745,,,,,,,,,,,,,,,,-0.312498891726136,-78.4569254983217,
11:25:34.453,,,,,,,,,,,,,,,,,13.4,,,,,-0.312498891726136,-78.4569254983217,
11:25:34.485,0,6.1,12.8,12.7,35,,,,,,,,,,,,,,,,,-0.312498891726136,-78.4569254983217,
11:25:34.560,,,,,,,,,,,,,,90,,,,,,,,-0.312498891726136,-78.4569254983217,
11:25:34.618,,,,,,,,15.6859846198509,,10.732792612518,14.274,0.664419207694445,2.80629829505556,,1712,38,,,14.5098039215686,-0.124731748160454,34,-0.312498891726136,-78.4569254983217,
11:25:34.673,,,,,,9.41176470588235,,,,,,,,,,,,,,,,-0.312498891726136,-78.4569254983217,
11:25:34.785,,,,,,,,,,,,,,,,,13.4,,,,,-0.312498891726136,-78.4569254983217,
11:25:34.876,0,3.3,12.8,12.7,33,,,,,,,,,,,,,,,,,-0.312498891726136,-78.4569254983217,
11:25:34.991,,,,,,,,15.7282458029007,,10.732792612518,14.274,0.667839386361111,2.80971847372222,,1634,38,,,14.1176470588235,-0.377301550778797,33,-0.312498891726136,-78.4569254983217,
11:25:35.047,,,,,,9.01960784313725,,,,,,,,,,,,,,,,-0.312498891726136,-78.4569254983217,
11:25:35.161,0,1.2,12.8,12.7,32,,,,,,,,,,,,,,,,,-0.312498891726136,-78.4569254983217,
11:25:35.164,,,,,,,,,,,,,,,,,13.4,,,,,-0.312498891726136,-78.4569254983217,
11:25:35.212,,,,,,,2494,,25.5579427963694,,,,,,,,,34.5240005493164,,,,-0.312498891726136,-78.4569254983217,
11:25:35.216,,,,,,,,,25.5583530998338,,,,,,,,,34.5240005493164,,,,-0.312326517887414,-78.4568349737674,
11:25:35.218,,,,,,,2494,,25.5584189586938,,,,,,,,,34.5240005493164,,,,-0.312326517887414,-78.4568349737674,
11:25:35.240,,,,,,,,,,,,,,90,,,,,,,,-0.312326517887414,-78.4568349737674,
11:25:35.300,,,,,,,,15.7588699409318,,10.732792612518,14.274,0.670484197,2.81236328436111,,1563,38,,,14.1176470588235,-0.642196523366883,31,-0.312326517887414,-78.4568349737674,
11:25:35.355,,,,,,9.41176470588235,,,,,,,,,,,,,,,,-0.312326517887414,-78.4568349737674,
11:25:35.462,,,,,,,,,,,,,,,,,13.4,,,,,-0.312326517887414,-78.4568349737674,
11:25:35.498,0,1.4,12.8,12.7,30,,,,,,,,,,,,,,,,,-0.312326517887414,-78.4568349737674,
11:25:35.608,,,,,,,,15.7876336559988,,10.732792612518,14.274,0.673067547833334,2.81494663519444,,1512,38,,,14.1176470588235,-1.07080102084173,30,-0.312326517887414,-78.4568349737674,
11:25:35.665,,,,,,9.80392156862745,,,,,,,,,,,,,,,,-0.312326517887414,-78.4568349737674,
11:25:35.765,,,,,,,,,,,,,,,,,13.4,,,,,-0.312326517887414,-78.4568349737674,
11:25:35.797,0,11.4,12.8,12.7,29,,,,,,,,,,,,,,,,,-0.312326517887414,-78.4568349737674,
11:25:35.895,,,,,,,,,,,,,,90,,,,,,,,-0.312326517887414,-78.4568349737674,
11:25:35.953,,,,,,,,15.8149209831888,,10.732792612518,14.274,0.675740688388889,2.81761977575,,1397,38,,,14.1176470588235,-1.24863661368152,28,-0.312326517887414,-78.4568349737674,
11:25:36.012,,,,,,10.1960784313725,,,,,,,,,,,,,,,,-0.312326517887414,-78.4568349737674,
11:25:36.160,,,,,,,,,,,,,,,,,13.4,,,,,-0.312326517887414,-78.4568349737674,
11:25:36.179,0,19,12.8,12.7,27,,,,,,,,,,,,,,,,,-0.312326517887414,-78.4568349737674,
11:25:36.243,,,,,,,,,25.6334123348681,,,,,,,,,32.8680004119873,,,,-0.31224743463099,-78.4568030387163,
11:25:36.244,,,,,,,2494,,25.6334627618526,,,,,,,,,32.8680004119873,,,,-0.31224743463099,-78.4568030387163,
11:25:36.246,,,,,,,2494,,25.6335759125277,,,,,,,,,32.8680004119873,,,,-0.31224743463099,-78.4568030387163,
11:25:36.293,,,,,,,,15.8395687835001,,10.732792612518,14.172,0.678288558388889,2.82016764575,,1342,38,,,14.1176470588235,-1.27998784318746,27,-0.31224743463099,-78.4568030387163,
11:25:36.349,,,,,,10.5882352941176,,,,,,,,,,,,,,,,-0.31224743463099,-78.4568030387163,
11:25:36.506,,,,,,,,,,,,,,,,,13.4,,,,,-0.31224743463099,-78.4568030387163,
11:25:36.541,0,19.4,12.8,12.7,25,,,,,,,,,,,,,,,,,-0.31224743463099,-78.4568030387163,
11:25:36.626,,,,,,,,,,,,,,90,,,,,,,,-0.31224743463099,-78.4568030387163,
11:25:36.695,,,,,,,,15.8634585456953,,10.732792612518,14.274,0.681087822972222,2.82296691033333,,1256,38,,,13.7254901960784,-1.19422323648398,25,-0.31224743463099,-78.4568030387163,
11:25:36.739,,,,,,10.5882352941176,,,,,,,,,,,,,,,,-0.31224743463099,-78.4568030387163,
11:25:36.827,,,,,,,,,,,,,,,,,13.4,,,,,-0.31224743463099,-78.4568030387163,
11:25:36.867,0,15.1,12.8,12.7,26,,,,,,,,,,,,,,,,,-0.31224743463099,-78.4568030387163,
11:25:36.966,,,,,,,,15.8776886931671,,10.732792612518,14.274,0.682893267638889,2.824772355,,1209,38,,,13.7254901960784,-1.22789868323092,24,-0.31224743463099,-78.4568030387163,
11:25:37.022,,,,,,10.5882352941176,,,,,,,,,,,,,,,,-0.31224743463099,-78.4568030387163,
11:25:37.125,,,,,,,,,,,,,,,,,13.3,,,,,-0.31224743463099,-78.4568030387163,
11:25:37.147,0,6.3,12.8,12.7,23,,,,,,,,,,,,,,,,,-0.31224743463099,-78.4568030387163,
11:25:37.197,,,,,,,,,25.6433987750095,,,,,,,,,26.6759994506836,,,,-0.312180295586586,-78.4567664097995,
11:25:37.198,,,,,,,2494,,25.6434084412582,,,,,,,,,26.6759994506836,,,,-0.312180295586586,-78.4567664097995,
11:25:37.200,,,,,,,2494,,25.6434334806036,,,,,,,,,26.6759994506836,,,,-0.312180295586586,-78.4567664097995,
11:25:37.227,,,,,,,,,,,,,,90,,,,,,,,-0.312180295586586,-78.4567664097995,
11:25:37.294,,,,,,,,15.8927305702156,,10.732792612518,14.274,0.684986765333334,2.82686585269444,,1160,38,,,13.7254901960784,-1.03541506348175,23,-0.312180295586586,-78.4567664097995,
11:25:37.365,,,,,,11.3725490196078,,,,,,,,,,,,,,,,-0.312180295586586,-78.4567664097995,
11:25:37.503,,,,,,,,,,,,,,,,,13.3,,,,,-0.312180295586586,-78.4567664097995,
11:25:37.539,0,3.8,12.8,12.7,22,,,,,,,,,,,,,,,,,-0.312180295586586,-78.4567664097995,
11:25:37.650,,,,,,,,15.9044083350604,,10.732792612518,14.274,0.687061241583334,2.82894032894444,,1075,38,,,13.7254901960784,-1.22844695951761,21,-0.312180295586586,-78.4567664097995,
11:25:37.697,,,,,,11.3725490196078,,,,,,,,,,,,,,,,-0.312180295586586,-78.4567664097995,
11:25:37.816,0,6.2,12.8,12.7,21,,,,,,,,,,,,,,,,,-0.312180295586586,-78.4567664097995,
11:25:37.820,,,,,,,,,,,,,,,,,13.3,,,,,-0.312180295586586,-78.4567664097995,
11:25:37.899,,,,,,,,,,,,,,90,,,,,,,,-0.312180295586586,-78.4567664097995,
11:25:37.967,,,,,,,,15.9127621345127,,10.732792612518,14.274,0.688826991027778,2.83070607838889,,997,38,,,13.3333333333333,-1.09212242224051,20,-0.312180295586586,-78.4567664097995,
11:25:38.018,,,,,,11.3725490196078,,,,,,,,,,,,,,,,-0.312180295586586,-78.4567664097995,
11:25:38.112,,,,,,,,,,,,,,,,,13.3,,,,,-0.312180295586586,-78.4567664097995,
11:25:38.163,0,9.3,12.8,12.7,18,,,,,,,,,,,,,,,,,-0.312180295586586,-78.4567664097995,
11:25:38.237,,,,,,,,,25.5858641035975,,,,,,,,,19.9799989700317,,,,-0.312130087986588,-78.4567389171571,
11:25:38.239,,,,,,,2494,,25.5857652227616,,,,,,,,,19.9799989700317,,,,-0.312130087986588,-78.4567389171571,
11:25:38.241,,,,,,,2494,,25.5856516707519,,,,,,,,,19.9799989700317,,,,-0.312130087986588,-78.4567389171571,
11:25:38.274,,,,,,,,15.916857645148,,10.732792612518,14.274,0.690359208527778,2.83223829588889,,969,38,,,13.3333333333333,-1.27441791089362,18,-0.312130087986588,-78.4567389171571,
11:25:38.320,,,,,,10.9803921568627,,,,,,,,,,,,,,,,-0.312130087986588,-78.4567389171571,
11:25:38.447,,,,,,,,,,,,,,,,,13.3,,,,,-0.312130087986588,-78.4567389171571,
11:25:38.451,0,9.3,12.8,12.7,17,,,,,,,,,,,,,,,,,-0.312130087986588,-78.4567389171571,
11:25:38.536,,,,,,,,,,,,,,90,,,,,,,,-0.312130087986588,-78.4567389171571,
11:25:38.605,,,,,,,,15.9170339414377,,10.732792612518,14.274,0.691831442305556,2.83371052966667,,930,38,,,13.3333333333333,-1.48383017266908,16,-0.312130087986588,-78.4567389171571,
11:25:38.676,,,,,,10.9803921568627,,,,,,,,,,,,,,,,-0.312130087986588,-78.4567389171571,
11:25:38.811,,,,,,,,,,,,,,,,,13.3,,,,,-0.312130087986588,-78.4567389171571,
11:25:38.844,0,22,12.8,12.7,15,,,,,,,,,,,,,,,,,-0.312130087986588,-78.4567389171571,
11:25:38.948,,,,,,,,15.9128430077832,,10.732792612518,14.376,0.693164588027778,2.83504367538889,,1044,38,,,12.9411764705882,-1.49766528103531,14,-0.312130087986588,-78.4567389171571,
11:25:39.014,,,,,,10.9803921568627,,,,,,,,,,,,,,,,-0.312130087986588,-78.4567389171571,
11:25:39.095,,,,,,,,,,,,,,,,,13.4,,,,,-0.312130087986588,-78.4567389171571,
11:25:39.169,0,28.3,12.8,12.7,14,,,,,,,,,,,,,,,,,-0.312130087986588,-78.4567389171571,
11:25:39.231,,,,,,,2494,,25.4708085212351,,,,,,,,,13.6439998626709,,,,-0.312130087986588,-78.4567389171571,
11:25:39.236,,,,,,,,,25.4702892290955,,,,,,,,,13.6439998626709,,,,-0.312090693041682,-78.4567239135504,
11:25:39.237,,,,,,,2494,,,,,,,,,,,,,,,-0.312090693041682,-78.4567239135504,
11:25:39.258,,,,,,,,,,,,,,91,,,,,,,,-0.312090693041682,-78.4567239135504,
11:25:39.320,,,,,,,,15.908324134577,,10.732792612518,14.274,0.694608481527778,2.83648756888889,,1027,38,,,13.7254901960784,-1.23213183968397,14,-0.312090693041682,-78.4567239135504,
11:25:39.372,,,,,,16.078431372549,,,,,,,,,,,,,,,,-0.312090693041682,-78.4567239135504,
11:25:39.502,,,,,,,,,,,,,,,,,13.3,,,,,-0.312090693041682,-78.4567239135504,
11:25:39.505,0,20.8,12.8,12.7,13,,,,,,,,,,,,,,,,,-0.312090693041682,-78.4567239135504,
11:25:39.617,,,,,,,,15.9028394084008,,10.732792612518,14.274,0.695680967805556,2.83756005516667,,1071,38,,,27.4509803921569,-1.03407138648118,13,-0.312090693041682,-78.4567239135504,
11:25:39.664,,,,,,52.5490196078431,,,,,,,,,,,,,,,,-0.312090693041682,-78.4567239135504,
11:25:39.767,,,,,,,,,,,,,,,,,13.3,,,,,-0.312090693041682,-78.4567239135504,
11:25:39.832,0,12.5,12.8,12.7,13,,,,,,,,,,,,,,,,,-0.312090693041682,-78.4567239135504,
11:25:39.932,,,,,,,,,,,,,,91,,,,,,,,-0.312090693041682,-78.4567239135504,
11:25:40.004,,,,,,,,15.8981550890859,,10.732792612518,14.274,0.69719174825,2.83907083561111,,1062,38,,,27.843137254902,,14,-0.312090693041682,-78.4567239135504,
11:25:40.070,,,,,,49.8039215686275,,,,,,,,,,,,,,,,-0.312090693041682,-78.4567239135504,
11:25:40.212,0,-5,12.8,12.7,15,,,,,,,,,,,,,,,,,-0.312090693041682,-78.4567239135504,
11:25:40.220,,,,,,,,,,,,,,,,,13.3,,,,,-0.312090693041682,-78.4567239135504,
11:25:40.269,,,,,,,,,25.3514131985406,,,,,,,,,13.5,,,,-0.31205905135721,-78.4567094966769,
11:25:40.270,,,,,,,2494,,25.3512534667396,,,,,,,,,13.5,,,,-0.31205905135721,-78.4567094966769,
11:25:40.272,,,,,,,2494,,25.3510727767542,,,,,,,,,13.5,,,,-0.31205905135721,-78.4567094966769,
11:25:40.323,,,,,,,,15.8983613038463,,10.732792612518,14.274,0.698611449138889,2.8404905365,,1280,38,,,30.5882352941176,,16,-0.31205905135721,-78.4567094966769,
11:25:40.385,,,,,,51.7647058823529,,,,,,,,,,,,,,,,-0.31205905135721,-78.4567094966769,
11:25:40.481,,,,,,,,,,,,,,,,,13.4,,,,,-0.31205905135721,-78.4567094966769,
11:25:40.520,0,-5.8,12.8,12.7,17,,,,,,,,,,,,,,,,,-0.31205905135721,-78.4567094966769,
11:25:40.612,,,,,,,,,,,,,,91,,,,,,,,-0.31205905135721,-78.4567094966769,
11:25:40.683,,,,,,,,15.9008610919602,,10.732792612518,14.274,0.700310681305556,2.84218976866667,,1335,38,,,31.7647058823529,,17,-0.31205905135721,-78.4567094966769,
11:25:40.733,,,,,,51.3725490196078,,,,,,,,,,,,,,,,-0.31205905135721,-78.4567094966769,
11:25:40.784,,,,,,,,,,,,,,,,,13.4,,,,,-0.31205905135721,-78.4567094966769,
11:25:40.860,0,-5.8,12.8,12.7,18,,,,,,,,,,,,,,,,,-0.31205905135721,-78.4567094966769,
11:25:40.976,,,,,,,,15.9066143256815,,10.732792612518,14.274,0.701866962333334,2.84374604969444,,1475,38,,,32.9411764705882,1.22610586350063,19,-0.31205905135721,-78.4567094966769,
11:25:41.028,,,,,,52.5490196078431,,,,,,,,,,,,,,,,-0.31205905135721,-78.4567094966769,
11:25:41.162,,,,,,,,,,,,,,,,,13.4,,,,,-0.31205905135721,-78.4567094966769,
11:25:41.169,0,-1.4,12.8,12.7,20,,,,,,,,,,,,,,,,,-0.31205905135721,-78.4567094966769,
11:25:41.233,,,,,,,2494,,25.2623552633466,,,,,,,,,15.6599996566772,,,,-0.31205905135721,-78.4567094966769,
11:25:41.237,,,,,,,,,25.261993445294,,,,,,,,,15.6599996566772,,,,-0.312021793797612,-78.4566950798035,
11:25:41.238,,,,,,,2494,,25.2619001599244,,,,,,,,,15.6599996566772,,,,-0.312021793797612,-78.4566950798035,
11:25:41.249,,,,,,,,,,,,,,91,,,,,,,,-0.312021793797612,-78.4566950798035,
11:25:41.307,,,,,,,,15.9170962911939,,10.732792612518,14.274,0.703777796666667,2.84565688402778,,1548,38,,,34.5098039215686,1.4915906590422,21,-0.312021793797612,-78.4566950798035,
11:25:41.351,,,,,,52.9411764705882,,,,,,,,,,,,,,,,-0.312021793797612,-78.4566950798035,
11:25:41.520,,,,,,,,,,,,,,,,,13.4,,,,,-0.312021793797612,-78.4566950798035,
11:25:41.576,0,0.7,12.8,12.7,21,,,,,,,,,,,,,,,,,-0.312021793797612,-78.4566950798035,
11:25:41.689,,,,,,,,15.9317057300368,,10.732792612518,14.274,0.706119859222222,2.84799894658333,,1701,38,,,34.5098039215686,1.22064441724849,22,-0.312021793797612,-78.4566950798035,
11:25:41.745,,,,,,54.1176470588235,,,,,,,,,,,,,,,,-0.312021793797612,-78.4566950798035,
11:25:41.850,,,,,,,,,,,,,,,,,13.4,,,,,-0.312021793797612,-78.4566950798035,
11:25:41.875,0,3.2,12.8,12.7,23,,,,,,,,,,,,,,,,,-0.312021793797612,-78.4566950798035,
